street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
Bundeena,Cronulla,Sutherland Shire,Sydney,Australia,AU,Point,-34.08087,151.15761,True
Sisli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04768,28.98361,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14366,-8.61825,False
Sai Kung District,Hong Kong,Sai Kung,Hong Kong,Hong Kong,HK,Point,22.31752,114.25746,False
New York,Manhattan,Gramercy,New York,United States,US,Point,40.73598,-73.98161,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28352,114.15076,True
Woollahra,Woollahra,Woollahra,Sydney,Australia,AU,Point,-33.88944,151.23526,True
New York,Manhattan,East Harlem,New York,United States,US,Point,40.78626,-73.94429,True
Captain Cook,Island of Hawaiʻi,South Kona,The Big Island,United States,US,Point,19.26787,-155.87508,True
Rio de Janeiro,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.980690335847203,-43.21889444085009,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98570388501864,-43.20246232850196,False
Queens,Ridgewood,Ridgewood,New York,United States,US,Point,40.71112,-73.91932,True
Brooklyn,Greenpoint,Greenpoint,New York,United States,US,Point,40.72804,-73.95646,True
Rio de Janeiro,Catete,Catete,Rio De Janeiro,Brazil,BR,Point,-22.92654173922,-43.178454975195,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14464,-8.61181,True
Rio de janeiro,Encantado,Encantado,Rio De Janeiro,Brazil,BR,Point,-22.89369868524118,-43.30213630920409,False
Rio de Janeiro,Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,-23.02338692141779,-43.49085154894161,False
Rio de Janeiro,Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,-23.015910719795656,-43.45405770602672,False
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30039,114.17308,False
Beyoğlu,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.0344,28.98378,False
Montréal,Griffintown,Le Sud-Ouest,Montreal,Canada,CA,Point,45.49665,-73.55863,True
Waterloo,Waterloo,Sydney,Sydney,Australia,AU,Point,-33.90087,151.21181,True
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5221,-73.58715,True
Brooklyn,Park Slope,Park Slope,New York,United States,US,Point,40.67549,-73.98057,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5084,-73.57711,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14543,-8.60033,True
Montréal,Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,Point,45.47348,-73.58664,True
New York,Manhattan,Washington Heights,New York,United States,US,Point,40.83307,-73.93957,True
Porto,Porto,Aldoar,Porto,Portugal,PT,Point,41.15171,-8.67643,True
Darlington,Darlington,Sydney,Sydney,Australia,AU,Point,-33.88848,151.1965,True
Queens,Queens,Long Island City,New York,United States,US,Point,40.76079,-73.93215,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01165713674064,-43.32809919833523,False
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,Point,21.87821,-159.46122,False
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04902,28.98352,False
Sydney ,Lilyfield/Rozelle,Leichhardt,Sydney,Australia,AU,Point,-33.86771,151.16994,True
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.61171,-155.97975,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.00273936515431,-43.42564904825581,False
İstanbul,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.98909,29.04503,False
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.40462,2.15884,True
Haleiwa,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.61601,-158.08687,True
Brooklyn,Fort Greene,Fort Greene,New York,United States,US,Point,40.68675,-73.97713,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.73013,-156.44917,True
Brooklyn,Bushwick,Bushwick,New York,United States,US,Point,40.70186,-73.92745,True
Montréal,Anjou,Anjou,Montreal,Canada,CA,Point,45.5993,-73.55486,False
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89172,151.26826,True
Brooklyn,Brooklyn,Brooklyn Heights,New York,United States,US,Point,40.69263,-73.99438,False
Causeway Bay,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27878,114.18445,True
Woolloomooloo,Woolloomooloo,Sydney,Sydney,Australia,AU,Point,-33.86943,151.21842,True
Mongkok,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31463,114.16885,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03746,28.97483,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39139,2.16424,True
Wailea-Makena,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.69055,-156.43546,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.008791637258927,-43.36453026311119,True
Mountain View,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.48649,-155.10302,True
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.88875,151.27247,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.48979,-73.58022,True
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.28172,-157.83818,False
Cihangir-Beyoglu ,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,41.03154,28.98381,False
Montréal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.51424,-73.56526,True
New York,Midtown East,Midtown,New York,United States,US,Point,40.75489,-73.9666,True
Barcelona,Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,41.39982,2.15413,True
Manly,Manly,Manly,Sydney,Australia,AU,Point,-33.80031,151.29282,True
Barcelona,Eixample,Sant Antoni,Barcelona,Spain,ES,Point,41.37513,2.16663,True
Rio de Janeiro,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.944292537938367,-43.2533524829868,True
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,Point,-33.89275,151.27036,True
Montréal,Gay Village,Ville-Marie,Montreal,Canada,CA,Point,45.51891,-73.55889,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.984148254337534,-43.19423588543599,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14364,-8.61628,True
Fatih,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00755,28.97218,False
Brooklyn,Brooklyn,Park Slope,New York,United States,US,Point,40.67644,-73.98082,True
Brooklyn,Brooklyn,Flatlands,New York,United States,US,Point,40.62883,-73.94586,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.28133,-157.82776,True
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.95162577090241,-43.175214261015086,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98352041283106,-43.2023558879285,False
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.02655,28.9739,False
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.76438,-156.45649,True
Waiʻanae,Waianae Coast,Waianae,Oahu,United States,US,Point,21.48382,-158.20257,True
Arouca,Porto,Mansores,Porto,Portugal,PT,Point,40.93334,-8.36356,False
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39726,2.16963,False
Tamarama,Tamarama,Waverley,Sydney,Australia,AU,Point,-33.89741,151.26982,False
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04478,28.98542,False
Waimea,Island of Hawaiʻi,South Kohala,The Big Island,United States,US,Point,20.03697,-155.62344,False
Rio de Janeiro,Humaitá,Humaitá,Rio De Janeiro,Brazil,BR,Point,-22.95565763906539,-43.20086736218796,True
Hauula,Oʻahu,Koolauloa,Oahu,United States,US,Point,21.59125,-157.90285,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.004059877448853,-43.34951832545693,True
Hong Kong,Hong Kong,Tuen Mun,Hong Kong,Hong Kong,HK,Point,22.40435,113.9801,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.00164,28.93254,False
Fatih,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00733,28.98026,True
Lahaina,Westside,Lahaina,Maui,United States,US,Point,20.93646,-156.69236,True
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.70799,-156.44392,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.9813700874583,-43.202238135410624,False
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.76124,-156.45205,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14655,-8.61297,False
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.957538646861146,-43.19321647887779,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01212481214021,-43.31720122256538,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14234,-8.60898,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.98839563811481,-43.35843701660095,False
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03652,28.98247,True
Istanbul,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.06309,28.9985,False
Lahaina,Maui,Lahaina,Maui,United States,US,Point,20.93792,-156.6917,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03832,28.98224,True
Redfern,Redfern,Sydney,Sydney,Australia,AU,Point,-33.89373,151.21378,True
Alexandria,Waterloo,Sydney,Sydney,Australia,AU,Point,-33.90017,151.20377,True
Waterloo,Waterloo,Sydney,Sydney,Australia,AU,Point,-33.89836,151.20691,True
Rio de Janeiro,Rio De Janeiro,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.96840021041473,-43.4186896742968,False
Rio de Janeiro,Rio De Janeiro,Taquara,Rio De Janeiro,Brazil,BR,Point,-22.930049818012783,-43.36534968594563,False
Hawaii Volcanoes National Park,Island of Hawaiʻi,Kau,The Big Island,United States,US,Point,19.44148,-155.26935,False
Barcelona,La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,Point,41.40995,2.17502,True
Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,41.39932,2.14733,True
Barra da Tijuca - Rio de Janeiro,Rio De Janeiro,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01558513917358,-43.30252917595476,True
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.26824,114.18542,True
Vila Nova de Gaia,Porto,Canidelo,Porto,Portugal,PT,Point,41.14143,-8.65161,False
Üsküdar,Üsküdar,Uskudar,Istanbul,Turkey,TR,Point,41.03087,29.01992,False
sydney,Central Business District,Sydney,Sydney,Australia,AU,Point,-33.8671,151.20677,False
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.969013331100093,-43.393534232339206,False
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.28084,-157.8266,True
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-22.91341606205436,-43.18471637510573,False
Hong Kong,Southern District,Southern,Hong Kong,Hong Kong,HK,Point,22.21846,114.21303,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.7264,-156.44864,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14107,-8.61318,False
Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.40211,2.1643,False
Barcelona,Les Corts,les Corts,Barcelona,Spain,ES,Point,41.38665,2.12933,True
Rio de Janeiro,Rio De Janeiro,Praça Seca,Rio De Janeiro,Brazil,BR,Point,-22.89507854707165,-43.34708354191269,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14791,-8.61184,True
Sydney,Bondi Junction,Waverley,Sydney,Australia,AU,Point,-33.89333,151.25656,True
Kadıköy,Kadıköy Merkezi,Kadikoy,Istanbul,Turkey,TR,Point,40.99743,29.02769,False
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27567,-157.82262,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27551,-157.82302,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.15757,-8.59399,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.71322,-156.44365,True
Montreal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.50286,-73.62797,True
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.950189284501317,-43.181236294754925,True
Barcelona,Ciutat Vella,Sant Pere,Barcelona,Spain,ES,Point,41.38719,2.18116,False
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.04747,28.97895,False
Vila Nova de Gaia,Porto,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,41.13469,-8.60906,True
Hawaii County,Island of Hawaiʻi,North Hilo,The Big Island,United States,US,Point,19.9732,-155.22848,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15292,-8.61302,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.00756333438681,-43.33422634714254,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39416,2.16365,True
Rio de Janeiro,Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,Point,-22.92176304215344,-43.24013084767151,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.16087,-8.6311,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14557,-8.6127,False
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03828,28.98179,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49165,-73.58208,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04908,28.99838,True
Beyoğlu,Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,41.02535,28.97084,False
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,Point,41.38432,2.16666,True
Kennedy Town,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28392,114.13005,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.010668604567265,-43.32005231206098,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.975598903669955,-43.188744533153184,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.76387,-156.45891,True
Rio de Janeiro,Rio De Janeiro,Jardim Guanabara,Rio De Janeiro,Brazil,BR,Point,-22.816717211926136,-43.201524243404165,False
Lahaina,Westside,Lahaina,Maui,United States,US,Point,21.00432,-156.64867,False
Rio de Janeiro,Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,-23.019530104675333,-43.46594355883066,True
Barcelona,Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,41.40604,2.175,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27608,-157.82437,False
Tai Wo,Hong Kong,Tai Po,Hong Kong,Hong Kong,HK,Point,22.4483,114.1631,True
Barcelona,Guinardó,el Guinardó,Barcelona,Spain,ES,Point,41.417,2.16896,True
Porto,Porto,Lordelo do Ouro e Massarelos,Porto,Portugal,PT,Point,41.1555,-8.6495,False
Porto,Porto,Campanhã,Porto,Portugal,PT,Point,41.1541,-8.59097,True
Rio,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.001941778015905,-43.32473578931987,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14542,-8.60827,True
İstanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.06255,29.01941,True
Rio,Catete,Catete,Rio De Janeiro,Brazil,BR,Point,-22.927577252718976,-43.177426080553545,True
Porto,Porto,Aldoar,Porto,Portugal,PT,Point,41.17074,-8.68676,True
Pyrmont,Pyrmont,Sydney,Sydney,Australia,AU,Point,-33.8708,151.1971,True
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.013440373155003,-43.31345955372205,True
New York,Manhattan,Upper West Side,New York,United States,US,Point,40.80302,-73.96511,False
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.982413191528178,-43.1990101137809,True
Rio de Janeiro,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.935874631596256,-43.24723543198432,False
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.934426116531974,-43.17790211155288,True
Rio de Janeiro,Rio De Janeiro,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.98247575844525,-43.19241087696823,True
Mona Vale,Sydney,Pittwater,Sydney,Australia,AU,Point,-33.6907,151.30735,True
Porto,Porto,St. Tirso,Porto,Portugal,PT,Point,41.35459,-8.44815,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97000440296209,-43.18822800527058,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14586,-8.60559,False
Rio,Flamengo,Catete,Rio De Janeiro,Brazil,BR,Point,-22.92740812182348,-43.17674315889042,False
Pāhoa,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,19.50157,-154.81946,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.00826097306537,-43.32235641855684,False
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.05407,28.99037,True
Hong Kong,Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.282,114.1918,True
Oliveira do Douro,Porto,Oliveira do Douro,Porto,Portugal,PT,Point,41.11846,-8.5906,True
Lahaina,Maui,Lahaina,Maui,United States,US,Point,20.93689,-156.69171,True
Montréal,Lachine,Lachine,Montreal,Canada,CA,Point,45.44423,-73.69275,True
Mont-Royal,Mont-Royal,Mont-Royal,Montreal,Canada,CA,Point,45.5169,-73.65637,True
Montreal,Old Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.50488,-73.55591,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.2743,-157.8238,True
Barcelona,El Gòtic,el Barri Gòtic,Barcelona,Spain,ES,Point,41.3843,2.17534,False
Barcelona,La Sagrera,la Sagrera,Barcelona,Spain,ES,Point,41.42083,2.19001,False
Hong Kong,Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30635,114.1714,True
Rio de Janeiro,Rio De Janeiro,Taquara,Rio De Janeiro,Brazil,BR,Point,-22.9113895146494,-43.381851403866335,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30547,114.17296,True
Captain Cook,Island of Hawaiʻi,South Kona,The Big Island,United States,US,Point,19.31372,-155.88241,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14228,-8.61492,False
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.96986618034955,-43.38976309270332,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53617,-73.57605,True
Hong Kong ,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.27983,114.18976,True
Lahaina,Westside,Lahaina,Maui,United States,US,Point,20.971,-156.67924,True
Şişli,Şişli,Sisli,Istanbul,Turkey,TR,Point,41.0457,28.9814,False
Ocean view,Island of Hawaiʻi,Kau,The Big Island,United States,US,Point,19.13933,-155.77167,True
Fatih ,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00353,28.97325,False
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27472,-157.82463,True
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03165,28.97776,False
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28572,114.15234,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.971126460836576,-43.18949500971648,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27638,-157.82357,True
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52143,-73.58359,True
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,Point,19.64393,-155.99708,False
Waialua,North Shore,North Shore Oahu,Oahu,United States,US,Point,21.57105,-158.11176,True
Captain Cook,Island of Hawaiʻi,South Kona,The Big Island,United States,US,Point,19.39935,-155.88096,True
Lahaina,Maui,Lahaina,Maui,United States,US,Point,20.93999,-156.69268,True
Honolulu,Ala Moana/Kakaako,Primary Urban Center,Oahu,United States,US,Point,21.29013,-157.83768,True
Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.39294,2.15128,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.76445,-156.4587,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14739,-8.61825,True
faith,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00493,28.97362,False
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52406,-73.56223,True
Kadıköy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,40.9939,29.03163,False
Istanbul,Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,41.00339,28.96508,False
Montreal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.51664,-73.58256,True
Hong Kong,Mid-Levels,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28174,114.14919,True
Brooklyn,Brooklyn,Windsor Terrace,New York,United States,US,Point,40.64933,-73.97227,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14186,-8.60849,True
Queens,Long Island City,Long Island City,New York,United States,US,Point,40.74771,-73.9474,True
